method,num_points,accuracy
gmm,310,0.506451612903
kernel k-groups,310,0.838709677419
k-means,330,0.524242424242
gmm,330,0.524242424242
kernel k-groups,330,0.854545454545
k-means,350,0.868571428571
gmm,350,0.791428571429
kernel k-groups,350,0.888571428571
k-means,370,0.540540540541
gmm,370,0.543243243243
kernel k-groups,370,0.843243243243
k-means,390,0.538461538462
gmm,390,0.546153846154
kernel k-groups,390,0.892307692308
k-means,410,0.534146341463
gmm,410,0.546341463415
kernel k-groups,410,0.812195121951
k-means,430,0.516279069767
gmm,430,0.502325581395
kernel k-groups,430,0.502325581395
k-means,450,0.544444444444
gmm,450,0.533333333333
kernel k-groups,450,0.533333333333
k-means,470,0.534042553191
gmm,470,0.542553191489
kernel k-groups,470,0.827659574468
k-means,490,0.514285714286
gmm,490,0.542857142857
kernel k-groups,490,0.532653061224
k-means,510,0.513725490196
gmm,510,0.527450980392
kernel k-groups,510,0.827450980392
k-means,530,0.503773584906
gmm,530,0.503773584906
kernel k-groups,530,0.522641509434
k-means,550,0.532727272727
gmm,550,0.516363636364
kernel k-groups,550,0.829090909091
k-means,570,0.536842105263
gmm,570,0.515789473684
kernel k-groups,570,0.842105263158
k-means,590,0.515254237288
gmm,590,0.513559322034
kernel k-groups,590,0.845762711864
k-means,610,0.518032786885
gmm,610,0.54262295082
kernel k-groups,610,0.537704918033
k-means,630,0.509523809524
gmm,630,0.526984126984
kernel k-groups,630,0.814285714286
k-means,650,0.527692307692
gmm,650,0.541538461538
kernel k-groups,650,0.852307692308
k-means,670,0.540298507463
gmm,670,0.55223880597
kernel k-groups,670,0.814925373134
k-means,690,0.540579710145
gmm,690,0.553623188406
kernel k-groups,690,0.823188405797
k-means,710,0.516901408451
gmm,710,0.519718309859
kernel k-groups,710,0.870422535211
k-means,730,0.506849315068
gmm,730,0.51095890411
kernel k-groups,730,0.506849315068
k-means,750,0.505333333333
gmm,750,0.510666666667
kernel k-groups,750,0.817333333333
k-means,770,0.502597402597
gmm,770,0.502597402597
kernel k-groups,770,0.502597402597
k-means,790,0.516455696203
gmm,790,0.532911392405
kernel k-groups,790,0.530379746835
k-means,10,0.9
gmm,10,0.8
kernel k-groups,10,0.8
k-means,30,0.666666666667
gmm,30,0.766666666667
kernel k-groups,30,0.666666666667
k-means,50,0.86
gmm,50,0.92
kernel k-groups,50,0.86
k-means,70,0.5
gmm,70,0.5
kernel k-groups,70,0.828571428571
k-means,90,0.544444444444
gmm,90,0.533333333333
kernel k-groups,90,0.733333333333
k-means,110,0.590909090909
gmm,110,0.590909090909
kernel k-groups,110,0.845454545455
k-means,130,0.507692307692
gmm,130,0.530769230769
kernel k-groups,130,0.530769230769
k-means,150,0.786666666667
gmm,150,0.786666666667
kernel k-groups,150,0.793333333333
k-means,170,0.529411764706
gmm,170,0.529411764706
kernel k-groups,170,0.505882352941
k-means,190,0.873684210526
gmm,190,0.847368421053
kernel k-groups,190,0.884210526316
k-means,210,0.771428571429
gmm,210,0.595238095238
kernel k-groups,210,0.880952380952
k-means,230,0.517391304348
gmm,230,0.517391304348
kernel k-groups,230,0.85652173913
k-means,250,0.556
gmm,250,0.556
kernel k-groups,250,0.556
k-means,270,0.544444444444
gmm,270,0.548148148148
kernel k-groups,270,0.851851851852
k-means,290,0.562068965517
gmm,290,0.562068965517
kernel k-groups,290,0.78275862069
k-means,310,0.506451612903
gmm,310,0.506451612903
kernel k-groups,310,0.841935483871
k-means,330,0.560606060606
gmm,330,0.560606060606
kernel k-groups,330,0.842424242424
k-means,350,0.522857142857
gmm,350,0.522857142857
kernel k-groups,350,0.857142857143
k-means,370,0.516216216216
gmm,370,0.516216216216
kernel k-groups,370,0.835135135135
k-means,390,0.505128205128
gmm,390,0.523076923077
kernel k-groups,390,0.858974358974
k-means,410,0.509756097561
gmm,410,0.509756097561
kernel k-groups,410,0.836585365854
k-means,430,0.551162790698
gmm,430,0.555813953488
kernel k-groups,430,0.825581395349
k-means,450,0.506666666667
gmm,450,0.513333333333
kernel k-groups,450,0.837777777778
k-means,470,0.512765957447
gmm,470,0.517021276596
kernel k-groups,470,0.846808510638
k-means,490,0.5
gmm,490,0.522448979592
kernel k-groups,490,0.855102040816
k-means,510,0.521568627451
gmm,510,0.529411764706
kernel k-groups,510,0.529411764706
k-means,530,0.509433962264
gmm,530,0.511320754717
kernel k-groups,530,0.832075471698
k-means,550,0.529090909091
gmm,550,0.541818181818
kernel k-groups,550,0.830909090909
k-means,570,0.778947368421
gmm,570,0.519298245614
kernel k-groups,570,0.842105263158
k-means,590,0.554237288136
gmm,590,0.572881355932
kernel k-groups,590,0.867796610169
k-means,610,0.524590163934
gmm,610,0.529508196721
kernel k-groups,610,0.826229508197
k-means,630,0.506349206349
gmm,630,0.530158730159
kernel k-groups,630,0.834920634921
k-means,650,0.509230769231
gmm,650,0.52
kernel k-groups,650,0.84
k-means,670,0.5
gmm,670,0.531343283582
kernel k-groups,670,0.825373134328
k-means,690,0.521739130435
gmm,690,0.524637681159
kernel k-groups,690,0.831884057971
k-means,710,0.507042253521
gmm,710,0.519718309859
kernel k-groups,710,0.847887323944
k-means,730,0.502739726027
gmm,730,0.512328767123
kernel k-groups,730,0.849315068493
k-means,750,0.512
gmm,750,0.505333333333
kernel k-groups,750,0.832
k-means,770,0.507792207792
gmm,770,0.515584415584
kernel k-groups,770,0.841558441558
k-means,790,0.520253164557
gmm,790,0.537974683544
kernel k-groups,790,0.862025316456
k-means,10,0.5
gmm,10,0.5
kernel k-groups,10,0.5
k-means,30,0.533333333333
gmm,30,0.6
kernel k-groups,30,0.833333333333
k-means,50,0.56
gmm,50,0.58
kernel k-groups,50,0.84
k-means,70,0.514285714286
gmm,70,0.514285714286
kernel k-groups,70,0.514285714286
k-means,90,0.555555555556
gmm,90,0.555555555556
kernel k-groups,90,0.555555555556
k-means,110,0.809090909091
gmm,110,0.763636363636
kernel k-groups,110,0.827272727273
k-means,130,0.507692307692
gmm,130,0.507692307692
kernel k-groups,130,0.815384615385
k-means,150,0.746666666667
gmm,150,0.56
kernel k-groups,150,0.833333333333
k-means,170,0.629411764706
gmm,170,0.564705882353
kernel k-groups,170,0.829411764706
k-means,190,0.689473684211
gmm,190,0.521052631579
kernel k-groups,190,0.857894736842
k-means,210,0.780952380952
gmm,210,0.519047619048
kernel k-groups,210,0.833333333333
k-means,230,0.8
gmm,230,0.513043478261
kernel k-groups,230,0.85652173913
k-means,250,0.504
gmm,250,0.504
kernel k-groups,250,0.504
k-means,270,0.507407407407
gmm,270,0.507407407407
kernel k-groups,270,0.833333333333
k-means,290,0.506896551724
gmm,290,0.541379310345
kernel k-groups,290,0.855172413793
k-means,310,0.832258064516
gmm,310,0.7
kernel k-groups,310,0.845161290323
k-means,330,0.545454545455
gmm,330,0.545454545455
kernel k-groups,330,0.860606060606
k-means,350,0.517142857143
gmm,350,0.522857142857
kernel k-groups,350,0.837142857143
k-means,370,0.745945945946
gmm,370,0.535135135135
kernel k-groups,370,0.848648648649
k-means,390,0.525641025641
gmm,390,0.541025641026
kernel k-groups,390,0.817948717949
k-means,410,0.778048780488
gmm,410,0.543902439024
kernel k-groups,410,0.885365853659
k-means,430,0.541860465116
gmm,430,0.541860465116
kernel k-groups,430,0.862790697674
k-means,450,0.522222222222
gmm,450,0.526666666667
kernel k-groups,450,0.846666666667
k-means,470,0.540425531915
gmm,470,0.58085106383
kernel k-groups,470,0.793617021277
k-means,490,0.516326530612
gmm,490,0.502040816327
kernel k-groups,490,0.820408163265
k-means,510,0.56862745098
gmm,510,0.56862745098
kernel k-groups,510,0.866666666667
k-means,530,0.503773584906
gmm,530,0.518867924528
kernel k-groups,530,0.790566037736
k-means,550,0.509090909091
gmm,550,0.529090909091
kernel k-groups,550,0.845454545455
k-means,570,0.522807017544
gmm,570,0.552631578947
kernel k-groups,570,0.775438596491
k-means,590,0.535593220339
gmm,590,0.503389830508
kernel k-groups,590,0.501694915254
k-means,610,0.534426229508
gmm,610,0.539344262295
kernel k-groups,610,0.849180327869
k-means,630,0.509523809524
gmm,630,0.501587301587
kernel k-groups,630,0.509523809524
k-means,650,0.516923076923
gmm,650,0.516923076923
kernel k-groups,650,0.9
k-means,670,0.510447761194
gmm,670,0.519402985075
kernel k-groups,670,0.862686567164
k-means,690,0.769565217391
gmm,690,0.520289855072
kernel k-groups,690,0.847826086957
k-means,710,0.543661971831
gmm,710,0.550704225352
kernel k-groups,710,0.850704225352
k-means,730,0.517808219178
gmm,730,0.52602739726
kernel k-groups,730,0.860273972603
k-means,750,0.504
gmm,750,0.513333333333
kernel k-groups,750,0.865333333333
k-means,770,0.533766233766
gmm,770,0.542857142857
kernel k-groups,770,0.863636363636
k-means,790,0.544303797468
gmm,790,0.549367088608
kernel k-groups,790,0.549367088608
k-means,10,0.8
gmm,10,0.9
kernel k-groups,10,0.8
k-means,30,0.533333333333
gmm,30,0.533333333333
kernel k-groups,30,0.533333333333
k-means,50,0.5
gmm,50,0.5
kernel k-groups,50,0.52
k-means,70,0.528571428571
gmm,70,0.528571428571
kernel k-groups,70,0.528571428571
k-means,90,0.533333333333
gmm,90,0.544444444444
kernel k-groups,90,0.533333333333
k-means,110,0.8
gmm,110,0.745454545455
kernel k-groups,110,0.836363636364
k-means,130,0.861538461538
gmm,130,0.8
kernel k-groups,130,0.876923076923
k-means,150,0.78
gmm,150,0.753333333333
kernel k-groups,150,0.84
k-means,170,0.864705882353
gmm,170,0.805882352941
kernel k-groups,170,0.894117647059
k-means,190,0.510526315789
gmm,190,0.510526315789
kernel k-groups,190,0.831578947368
k-means,210,0.52380952381
gmm,210,0.533333333333
kernel k-groups,210,0.890476190476
k-means,230,0.508695652174
gmm,230,0.513043478261
kernel k-groups,230,0.85652173913
k-means,250,0.552
gmm,250,0.564
kernel k-groups,250,0.84
k-means,270,0.514814814815
gmm,270,0.514814814815
kernel k-groups,270,0.837037037037
k-means,290,0.51724137931
gmm,290,0.5
kernel k-groups,290,0.820689655172
k-means,310,0.503225806452
gmm,310,0.532258064516
kernel k-groups,310,0.816129032258
k-means,330,0.530303030303
gmm,330,0.530303030303
kernel k-groups,330,0.845454545455
k-means,350,0.542857142857
gmm,350,0.562857142857
kernel k-groups,350,0.84
k-means,370,0.521621621622
gmm,370,0.532432432432
kernel k-groups,370,0.859459459459
k-means,390,0.510256410256
gmm,390,0.517948717949
kernel k-groups,390,0.838461538462
k-means,410,0.524390243902
gmm,410,0.539024390244
kernel k-groups,410,0.853658536585
k-means,430,0.551162790698
gmm,430,0.527906976744
kernel k-groups,430,0.551162790698
k-means,450,0.506666666667
gmm,450,0.506666666667
kernel k-groups,450,0.511111111111
k-means,470,0.527659574468
gmm,470,0.534042553191
kernel k-groups,470,0.829787234043
k-means,490,0.50612244898
gmm,490,0.518367346939
kernel k-groups,490,0.838775510204
k-means,510,0.796078431373
gmm,510,0.525490196078
kernel k-groups,510,0.837254901961
k-means,530,0.509433962264
gmm,530,0.524528301887
kernel k-groups,530,0.852830188679
k-means,550,0.503636363636
gmm,550,0.501818181818
kernel k-groups,550,0.870909090909
k-means,570,0.510526315789
gmm,570,0.510526315789
kernel k-groups,570,0.836842105263
k-means,590,0.545762711864
gmm,590,0.566101694915
kernel k-groups,590,0.545762711864
k-means,610,0.785245901639
gmm,610,0.54262295082
kernel k-groups,610,0.867213114754
k-means,630,0.52380952381
gmm,630,0.534920634921
kernel k-groups,630,0.52380952381
k-means,650,0.523076923077
gmm,650,0.549230769231
kernel k-groups,650,0.84
k-means,670,0.501492537313
gmm,670,0.517910447761
kernel k-groups,670,0.837313432836
k-means,690,0.526086956522
gmm,690,0.527536231884
kernel k-groups,690,0.859420289855
k-means,710,0.502816901408
gmm,710,0.507042253521
kernel k-groups,710,0.83661971831
k-means,730,0.517808219178
gmm,730,0.530136986301
kernel k-groups,730,0.876712328767
k-means,750,0.512
gmm,750,0.516
kernel k-groups,750,0.853333333333
k-means,770,0.511688311688
gmm,770,0.503896103896
kernel k-groups,770,0.87012987013
k-means,790,0.507594936709
gmm,790,0.515189873418
kernel k-groups,790,0.859493670886
k-means,10,0.8
gmm,10,0.9
kernel k-groups,10,0.9
k-means,30,0.933333333333
gmm,30,0.7
kernel k-groups,30,0.933333333333
k-means,50,0.52
gmm,50,0.52
kernel k-groups,50,0.84
k-means,70,0.7
gmm,70,0.557142857143
kernel k-groups,70,0.885714285714
k-means,90,0.777777777778
gmm,90,0.566666666667
kernel k-groups,90,0.822222222222
k-means,110,0.609090909091
gmm,110,0.609090909091
kernel k-groups,110,0.609090909091
k-means,130,0.515384615385
gmm,130,0.515384615385
kernel k-groups,130,0.515384615385
k-means,150,0.506666666667
gmm,150,0.506666666667
kernel k-groups,150,0.5
k-means,170,0.511764705882
gmm,170,0.529411764706
kernel k-groups,170,0.682352941176
k-means,190,0.510526315789
gmm,190,0.521052631579
kernel k-groups,190,0.510526315789
k-means,210,0.533333333333
gmm,210,0.566666666667
kernel k-groups,210,0.538095238095
k-means,230,0.55652173913
gmm,230,0.530434782609
kernel k-groups,230,0.539130434783
k-means,250,0.524
gmm,250,0.536
kernel k-groups,250,0.524
k-means,270,0.518518518519
gmm,270,0.518518518519
kernel k-groups,270,0.82962962963
k-means,290,0.520689655172
gmm,290,0.520689655172
kernel k-groups,290,0.855172413793
k-means,310,0.748387096774
gmm,310,0.548387096774
kernel k-groups,310,0.854838709677
k-means,330,0.512121212121
gmm,330,0.512121212121
kernel k-groups,330,0.836363636364
k-means,350,0.708571428571
gmm,350,0.514285714286
kernel k-groups,350,0.811428571429
k-means,370,0.575675675676
gmm,370,0.575675675676
kernel k-groups,370,0.575675675676
k-means,390,0.507692307692
gmm,390,0.523076923077
kernel k-groups,390,0.861538461538
k-means,410,0.541463414634
gmm,410,0.541463414634
kernel k-groups,410,0.843902439024
k-means,430,0.520930232558
gmm,430,0.520930232558
kernel k-groups,430,0.520930232558
k-means,450,0.544444444444
gmm,450,0.553333333333
kernel k-groups,450,0.848888888889
k-means,470,0.521276595745
gmm,470,0.521276595745
kernel k-groups,470,0.853191489362
k-means,490,0.504081632653
gmm,490,0.50612244898
kernel k-groups,490,0.84693877551
k-means,510,0.501960784314
gmm,510,0.529411764706
kernel k-groups,510,0.81568627451
k-means,530,0.530188679245
gmm,530,0.539622641509
kernel k-groups,530,0.820754716981
k-means,550,0.505454545455
gmm,550,0.5
kernel k-groups,550,0.505454545455
k-means,570,0.536842105263
gmm,570,0.542105263158
kernel k-groups,570,0.854385964912
k-means,590,0.508474576271
gmm,590,0.518644067797
kernel k-groups,590,0.84406779661
k-means,610,0.514754098361
gmm,610,0.514754098361
kernel k-groups,610,0.834426229508
k-means,630,0.522222222222
gmm,630,0.5
kernel k-groups,630,0.838095238095
k-means,650,0.541538461538
gmm,650,0.547692307692
kernel k-groups,650,0.855384615385
k-means,670,0.526865671642
gmm,670,0.559701492537
kernel k-groups,670,0.825373134328
k-means,690,0.510144927536
gmm,690,0.517391304348
kernel k-groups,690,0.863768115942
k-means,710,0.50985915493
gmm,710,0.508450704225
kernel k-groups,710,0.854929577465
k-means,730,0.512328767123
gmm,730,0.521917808219
kernel k-groups,730,0.858904109589
k-means,750,0.529333333333
gmm,750,0.529333333333
kernel k-groups,750,0.838666666667
k-means,770,0.525974025974
gmm,770,0.544155844156
kernel k-groups,770,0.858441558442
k-means,790,0.515189873418
gmm,790,0.525316455696
kernel k-groups,790,0.850632911392
k-means,10,0.7
gmm,10,0.7
kernel k-groups,10,0.7
k-means,30,0.5
gmm,30,0.5
kernel k-groups,30,0.733333333333
k-means,50,0.82
gmm,50,0.62
kernel k-groups,50,0.9
k-means,70,0.657142857143
gmm,70,0.785714285714
kernel k-groups,70,0.785714285714
k-means,90,0.588888888889
gmm,90,0.588888888889
kernel k-groups,90,0.588888888889
k-means,110,0.509090909091
gmm,110,0.527272727273
kernel k-groups,110,0.872727272727
k-means,130,0.515384615385
gmm,130,0.515384615385
kernel k-groups,130,0.653846153846
k-means,150,0.506666666667
gmm,150,0.52
kernel k-groups,150,0.86
k-means,170,0.5
gmm,170,0.505882352941
kernel k-groups,170,0.847058823529
k-means,190,0.526315789474
gmm,190,0.526315789474
kernel k-groups,190,0.868421052632
k-means,210,0.519047619048
gmm,210,0.519047619048
kernel k-groups,210,0.519047619048
k-means,230,0.539130434783
gmm,230,0.560869565217
kernel k-groups,230,0.54347826087
k-means,250,0.84
gmm,250,0.504
kernel k-groups,250,0.904
k-means,270,0.562962962963
gmm,270,0.562962962963
kernel k-groups,270,0.855555555556
k-means,290,0.534482758621
gmm,290,0.534482758621
kernel k-groups,290,0.88275862069
k-means,310,0.58064516129
gmm,310,0.58064516129
kernel k-groups,310,0.848387096774
k-means,330,0.521212121212
gmm,330,0.557575757576
kernel k-groups,330,0.745454545455
k-means,350,0.777142857143
gmm,350,0.748571428571
kernel k-groups,350,0.848571428571
k-means,370,0.556756756757
gmm,370,0.562162162162
kernel k-groups,370,0.851351351351
k-means,390,0.594871794872
gmm,390,0.597435897436
kernel k-groups,390,0.817948717949
k-means,410,0.517073170732
gmm,410,0.507317073171
kernel k-groups,410,0.851219512195
k-means,430,0.502325581395
gmm,430,0.506976744186
kernel k-groups,430,0.860465116279
k-means,450,0.648888888889
gmm,450,0.568888888889
kernel k-groups,450,0.837777777778
k-means,470,0.551063829787
gmm,470,0.551063829787
kernel k-groups,470,0.551063829787
k-means,490,0.512244897959
gmm,490,0.512244897959
kernel k-groups,490,0.512244897959
k-means,510,0.51568627451
gmm,510,0.51568627451
kernel k-groups,510,0.825490196078
k-means,530,0.509433962264
gmm,530,0.532075471698
kernel k-groups,530,0.509433962264
k-means,550,0.518181818182
gmm,550,0.527272727273
kernel k-groups,550,0.836363636364
k-means,570,0.535087719298
gmm,570,0.538596491228
kernel k-groups,570,0.859649122807
k-means,590,0.506779661017
gmm,590,0.508474576271
kernel k-groups,590,0.796610169492
k-means,610,0.537704918033
gmm,610,0.539344262295
kernel k-groups,610,0.845901639344
k-means,630,0.5
gmm,630,0.519047619048
kernel k-groups,630,0.833333333333
k-means,650,0.507692307692
gmm,650,0.536923076923
kernel k-groups,650,0.867692307692
k-means,670,0.519402985075
gmm,670,0.538805970149
kernel k-groups,670,0.84776119403
k-means,690,0.685507246377
gmm,690,0.560869565217
kernel k-groups,690,0.850724637681
k-means,710,0.511267605634
gmm,710,0.508450704225
kernel k-groups,710,0.511267605634
k-means,730,0.513698630137
gmm,730,0.51095890411
kernel k-groups,730,0.842465753425
k-means,750,0.522666666667
gmm,750,0.542666666667
kernel k-groups,750,0.524
k-means,770,0.502597402597
gmm,770,0.502597402597
kernel k-groups,770,0.854545454545
k-means,790,0.511392405063
gmm,790,0.53164556962
kernel k-groups,790,0.846835443038
k-means,10,1.0
gmm,10,1.0
kernel k-groups,10,1.0
k-means,30,0.866666666667
gmm,30,0.833333333333
kernel k-groups,30,0.866666666667
k-means,50,0.54
gmm,50,0.52
kernel k-groups,50,0.82
k-means,70,0.6
gmm,70,0.557142857143
kernel k-groups,70,0.742857142857
k-means,90,0.511111111111
gmm,90,0.511111111111
kernel k-groups,90,0.744444444444
k-means,110,0.727272727273
gmm,110,0.618181818182
kernel k-groups,110,0.790909090909
k-means,130,0.576923076923
gmm,130,0.576923076923
kernel k-groups,130,0.784615384615
k-means,150,0.513333333333
gmm,150,0.513333333333
kernel k-groups,150,0.82
k-means,170,0.523529411765
gmm,170,0.541176470588
kernel k-groups,170,0.541176470588
k-means,190,0.505263157895
gmm,190,0.515789473684
kernel k-groups,190,0.768421052632
k-means,210,0.861904761905
gmm,210,0.766666666667
kernel k-groups,210,0.861904761905
k-means,230,0.5
gmm,230,0.513043478261
kernel k-groups,230,0.813043478261
k-means,250,0.852
gmm,250,0.788
kernel k-groups,250,0.884
k-means,270,0.840740740741
gmm,270,0.8
kernel k-groups,270,0.885185185185
k-means,290,0.510344827586
gmm,290,0.555172413793
kernel k-groups,290,0.834482758621
k-means,310,0.5
gmm,310,0.522580645161
kernel k-groups,310,0.845161290323
k-means,330,0.839393939394
gmm,330,0.778787878788
kernel k-groups,330,0.851515151515
k-means,350,0.528571428571
gmm,350,0.522857142857
kernel k-groups,350,0.834285714286
k-means,370,0.540540540541
gmm,370,0.543243243243
kernel k-groups,370,0.843243243243
k-means,390,0.551282051282
gmm,390,0.551282051282
kernel k-groups,390,0.551282051282
k-means,410,0.5
gmm,410,0.531707317073
kernel k-groups,410,0.531707317073
k-means,430,0.506976744186
gmm,430,0.541860465116
kernel k-groups,430,0.506976744186
k-means,450,0.522222222222
gmm,450,0.533333333333
kernel k-groups,450,0.837777777778
k-means,470,0.514893617021
gmm,470,0.514893617021
kernel k-groups,470,0.846808510638
k-means,490,0.530612244898
gmm,490,0.530612244898
kernel k-groups,490,0.842857142857
k-means,510,0.521568627451
gmm,510,0.523529411765
kernel k-groups,510,0.523529411765
k-means,530,0.503773584906
gmm,530,0.511320754717
kernel k-groups,530,0.822641509434
k-means,550,0.567272727273
gmm,550,0.569090909091
kernel k-groups,550,0.874545454545
k-means,570,0.505263157895
gmm,570,0.517543859649
kernel k-groups,570,0.864912280702
k-means,590,0.530508474576
gmm,590,0.542372881356
kernel k-groups,590,0.85593220339
k-means,610,0.527868852459
gmm,610,0.544262295082
kernel k-groups,610,0.868852459016
k-means,630,0.54126984127
gmm,630,0.557142857143
kernel k-groups,630,0.557142857143
k-means,650,0.524615384615
gmm,650,0.523076923077
kernel k-groups,650,0.856923076923
k-means,670,0.794029850746
gmm,670,0.501492537313
kernel k-groups,670,0.853731343284
k-means,690,0.515942028986
gmm,690,0.540579710145
kernel k-groups,690,0.515942028986
k-means,710,0.501408450704
gmm,710,0.523943661972
kernel k-groups,710,0.833802816901
k-means,730,0.520547945205
gmm,730,0.531506849315
kernel k-groups,730,0.854794520548
k-means,750,0.522666666667
gmm,750,0.506666666667
kernel k-groups,750,0.824
k-means,770,0.536363636364
gmm,770,0.535064935065
kernel k-groups,770,0.833766233766
k-means,790,0.759493670886
gmm,790,0.517721518987
kernel k-groups,790,0.855696202532
k-means,10,0.6
gmm,10,0.6
kernel k-groups,10,0.7
k-means,30,0.566666666667
gmm,30,0.566666666667
kernel k-groups,30,0.566666666667
k-means,50,0.9
gmm,50,0.84
kernel k-groups,50,0.9
k-means,70,0.528571428571
gmm,70,0.542857142857
kernel k-groups,70,0.857142857143
k-means,90,0.577777777778
gmm,90,0.577777777778
kernel k-groups,90,0.577777777778
k-means,110,0.527272727273
gmm,110,0.527272727273
kernel k-groups,110,0.854545454545
k-means,130,0.8
gmm,130,0.730769230769
kernel k-groups,130,0.846153846154
k-means,150,0.506666666667
gmm,150,0.513333333333
kernel k-groups,150,0.506666666667
k-means,170,0.541176470588
gmm,170,0.558823529412
kernel k-groups,170,0.835294117647
k-means,190,0.515789473684
gmm,190,0.515789473684
kernel k-groups,190,0.863157894737
k-means,210,0.514285714286
gmm,210,0.519047619048
kernel k-groups,210,0.847619047619
k-means,230,0.6
gmm,230,0.6
kernel k-groups,230,0.85652173913
k-means,250,0.532
gmm,250,0.532
kernel k-groups,250,0.852
k-means,270,0.544444444444
gmm,270,0.555555555556
kernel k-groups,270,0.548148148148
k-means,290,0.527586206897
gmm,290,0.527586206897
kernel k-groups,290,0.527586206897
k-means,310,0.503225806452
gmm,310,0.506451612903
kernel k-groups,310,0.838709677419
k-means,330,0.5
gmm,330,0.5
kernel k-groups,330,0.5
k-means,350,0.548571428571
gmm,350,0.548571428571
kernel k-groups,350,0.837142857143
k-means,370,0.5
gmm,370,0.524324324324
kernel k-groups,370,0.802702702703
k-means,390,0.533333333333
gmm,390,0.548717948718
kernel k-groups,390,0.535897435897
k-means,410,0.785365853659
gmm,410,0.536585365854
kernel k-groups,410,0.853658536585
k-means,430,0.506976744186
gmm,430,0.516279069767
kernel k-groups,430,0.867441860465
k-means,450,0.544444444444
gmm,450,0.568888888889
kernel k-groups,450,0.851111111111
k-means,470,0.534042553191
gmm,470,0.559574468085
kernel k-groups,470,0.808510638298
k-means,490,0.504081632653
gmm,490,0.520408163265
kernel k-groups,490,0.851020408163
k-means,510,0.503921568627
gmm,510,0.503921568627
kernel k-groups,510,0.507843137255
k-means,530,0.522641509434
gmm,530,0.522641509434
kernel k-groups,530,0.511320754717
k-means,550,0.509090909091
gmm,550,0.518181818182
kernel k-groups,550,0.84
k-means,570,0.552631578947
gmm,570,0.554385964912
kernel k-groups,570,0.828070175439
k-means,590,0.522033898305
gmm,590,0.533898305085
kernel k-groups,590,0.867796610169
k-means,610,0.545901639344
gmm,610,0.547540983607
kernel k-groups,610,0.845901639344
k-means,630,0.530158730159
gmm,630,0.536507936508
kernel k-groups,630,0.812698412698
k-means,650,0.527692307692
gmm,650,0.530769230769
kernel k-groups,650,0.866153846154
k-means,670,0.532835820896
gmm,670,0.532835820896
kernel k-groups,670,0.84776119403
k-means,690,0.827536231884
gmm,690,0.724637681159
kernel k-groups,690,0.863768115942
k-means,710,0.781690140845
gmm,710,0.52676056338
kernel k-groups,710,0.842253521127
k-means,730,0.520547945205
gmm,730,0.501369863014
kernel k-groups,730,0.520547945205
k-means,750,0.505333333333
gmm,750,0.512
kernel k-groups,750,0.865333333333
k-means,770,0.512987012987
gmm,770,0.528571428571
kernel k-groups,770,0.841558441558
k-means,790,0.512658227848
gmm,790,0.53164556962
kernel k-groups,790,0.869620253165
k-means,10,0.8
gmm,10,0.6
kernel k-groups,10,0.8
k-means,30,0.933333333333
gmm,30,0.966666666667
kernel k-groups,30,0.966666666667
k-means,50,0.92
gmm,50,0.88
kernel k-groups,50,0.9
k-means,70,0.871428571429
gmm,70,0.757142857143
kernel k-groups,70,0.885714285714
k-means,90,0.544444444444
gmm,90,0.544444444444
kernel k-groups,90,0.866666666667
k-means,110,0.545454545455
gmm,110,0.545454545455
kernel k-groups,110,0.545454545455
k-means,130,0.861538461538
gmm,130,0.769230769231
kernel k-groups,130,0.853846153846
k-means,150,0.533333333333
gmm,150,0.54
kernel k-groups,150,0.72
k-means,170,0.894117647059
gmm,170,0.841176470588
kernel k-groups,170,0.911764705882
k-means,190,0.521052631579
gmm,190,0.5
kernel k-groups,190,0.521052631579
k-means,210,0.809523809524
gmm,210,0.566666666667
kernel k-groups,210,0.914285714286
k-means,230,0.504347826087
gmm,230,0.504347826087
kernel k-groups,230,0.860869565217
k-means,250,0.556
gmm,250,0.564
kernel k-groups,250,0.872
k-means,270,0.811111111111
gmm,270,0.555555555556
kernel k-groups,270,0.866666666667
k-means,290,0.534482758621
gmm,290,0.562068965517
kernel k-groups,290,0.806896551724
k-means,310,0.5
gmm,310,0.51935483871
kernel k-groups,310,0.809677419355
k-means,330,0.518181818182
gmm,330,0.515151515152
kernel k-groups,330,0.80303030303
k-means,350,0.525714285714
gmm,350,0.514285714286
kernel k-groups,350,0.825714285714
k-means,370,0.786486486486
gmm,370,0.508108108108
kernel k-groups,370,0.835135135135
k-means,390,0.515384615385
gmm,390,0.525641025641
kernel k-groups,390,0.85641025641
k-means,410,0.521951219512
gmm,410,0.548780487805
kernel k-groups,410,0.534146341463
k-means,430,0.511627906977
gmm,430,0.525581395349
kernel k-groups,430,0.855813953488
k-means,450,0.764444444444
gmm,450,0.535555555556
kernel k-groups,450,0.826666666667
k-means,470,0.802127659574
gmm,470,0.731914893617
kernel k-groups,470,0.842553191489
k-means,490,0.50612244898
gmm,490,0.50612244898
kernel k-groups,490,0.871428571429
k-means,510,0.543137254902
gmm,510,0.545098039216
kernel k-groups,510,0.823529411765
k-means,530,0.520754716981
gmm,530,0.547169811321
kernel k-groups,530,0.845283018868
k-means,550,0.529090909091
gmm,550,0.550909090909
kernel k-groups,550,0.529090909091
k-means,570,0.512280701754
gmm,570,0.517543859649
kernel k-groups,570,0.859649122807
k-means,590,0.515254237288
