method,points,accuracy
spectral clustering,0,0.82
kernel k-means,0,0.87
kernel k-groups,0,0.873333333333
k-means,10,0.883333333333
gmm,10,0.883333333333
spectral clustering,10,0.84
kernel k-means,10,0.89
kernel k-groups,10,0.89
k-means,20,0.9
gmm,20,0.883333333333
spectral clustering,20,0.85
kernel k-means,20,0.9
kernel k-groups,20,0.9
k-means,30,0.903333333333
gmm,30,0.9
spectral clustering,30,0.846666666667
kernel k-means,30,0.903333333333
kernel k-groups,30,0.903333333333
k-means,40,0.873333333333
gmm,40,0.903333333333
spectral clustering,40,0.856666666667
kernel k-means,40,0.88
kernel k-groups,40,0.883333333333
k-means,50,0.84
gmm,50,0.846666666667
spectral clustering,50,0.833333333333
kernel k-means,50,0.86
kernel k-groups,50,0.86
k-means,60,0.9
gmm,60,0.896666666667
spectral clustering,60,0.89
kernel k-means,60,0.9
kernel k-groups,60,0.9
k-means,70,0.896666666667
gmm,70,0.876666666667
spectral clustering,70,0.87
kernel k-means,70,0.896666666667
kernel k-groups,70,0.896666666667
k-means,80,0.926666666667
gmm,80,0.933333333333
spectral clustering,80,0.92
kernel k-means,80,0.916666666667
kernel k-groups,80,0.926666666667
k-means,90,0.903333333333
gmm,90,0.903333333333
spectral clustering,90,0.91
kernel k-means,90,0.903333333333
kernel k-groups,90,0.903333333333
k-means,100,0.926666666667
gmm,100,0.933333333333
spectral clustering,100,0.916666666667
kernel k-means,100,0.926666666667
kernel k-groups,100,0.926666666667
k-means,110,0.91
gmm,110,0.756666666667
spectral clustering,110,0.843333333333
kernel k-means,110,0.903333333333
kernel k-groups,110,0.903333333333
k-means,120,0.92
gmm,120,0.903333333333
spectral clustering,120,0.89
kernel k-means,120,0.916666666667
kernel k-groups,120,0.913333333333
k-means,130,0.913333333333
gmm,130,0.926666666667
spectral clustering,130,0.87
kernel k-means,130,0.886666666667
kernel k-groups,130,0.893333333333
k-means,140,0.93
gmm,140,0.943333333333
spectral clustering,140,0.94
kernel k-means,140,0.833333333333
kernel k-groups,140,0.83
k-means,150,0.913333333333
gmm,150,0.893333333333
spectral clustering,150,0.876666666667
kernel k-means,150,0.873333333333
kernel k-groups,150,0.883333333333
k-means,160,0.93
gmm,160,0.93
spectral clustering,160,0.926666666667
kernel k-means,160,0.943333333333
kernel k-groups,160,0.936666666667
k-means,170,0.94
gmm,170,0.95
spectral clustering,170,0.93
kernel k-means,170,0.673333333333
kernel k-groups,170,0.943333333333
k-means,180,0.626666666667
gmm,180,0.91
spectral clustering,180,0.543333333333
kernel k-means,180,0.62
kernel k-groups,180,0.613333333333
k-means,190,0.903333333333
gmm,190,0.933333333333
spectral clustering,190,0.91
kernel k-means,190,0.813333333333
kernel k-groups,190,0.823333333333
k-means,200,0.876666666667
gmm,200,0.946666666667
spectral clustering,200,0.866666666667
kernel k-means,200,0.726666666667
kernel k-groups,200,0.793333333333
k-means,210,0.69
gmm,210,0.86
spectral clustering,210,0.55
kernel k-means,210,0.53
kernel k-groups,210,0.53
k-means,220,0.53
gmm,220,0.903333333333
spectral clustering,220,0.576666666667
kernel k-means,220,0.55
kernel k-groups,220,0.54
k-means,230,0.77
gmm,230,0.903333333333
spectral clustering,230,0.503333333333
kernel k-means,230,0.746666666667
kernel k-groups,230,0.75
k-means,240,0.51
gmm,240,0.58
spectral clustering,240,0.53
kernel k-means,240,0.523333333333
kernel k-groups,240,0.52
k-means,0,0.896666666667
gmm,0,0.893333333333
spectral clustering,0,0.876666666667
kernel k-means,0,0.896666666667
kernel k-groups,0,0.896666666667
k-means,10,0.9
gmm,10,0.893333333333
spectral clustering,10,0.893333333333
kernel k-means,10,0.896666666667
kernel k-groups,10,0.896666666667
k-means,20,0.866666666667
gmm,20,0.856666666667
spectral clustering,20,0.843333333333
kernel k-means,20,0.886666666667
kernel k-groups,20,0.88
k-means,30,0.88
gmm,30,0.876666666667
spectral clustering,30,0.826666666667
kernel k-means,30,0.9
kernel k-groups,30,0.88
k-means,40,0.866666666667
gmm,40,0.86
spectral clustering,40,0.866666666667
kernel k-means,40,0.866666666667
kernel k-groups,40,0.866666666667
k-means,50,0.903333333333
gmm,50,0.9
spectral clustering,50,0.896666666667
kernel k-means,50,0.903333333333
kernel k-groups,50,0.91
k-means,60,0.936666666667
gmm,60,0.923333333333
spectral clustering,60,0.88
kernel k-means,60,0.943333333333
kernel k-groups,60,0.94
k-means,70,0.89
gmm,70,0.88
spectral clustering,70,0.87
kernel k-means,70,0.886666666667
kernel k-groups,70,0.886666666667
k-means,80,0.926666666667
gmm,80,0.923333333333
spectral clustering,80,0.9
kernel k-means,80,0.923333333333
kernel k-groups,80,0.92
k-means,90,0.893333333333
gmm,90,0.873333333333
spectral clustering,90,0.88
kernel k-means,90,0.89
kernel k-groups,90,0.89
k-means,100,0.91
gmm,100,0.91
spectral clustering,100,0.87
kernel k-means,100,0.91
kernel k-groups,100,0.906666666667
k-means,110,0.9
gmm,110,0.893333333333
spectral clustering,110,0.903333333333
kernel k-means,110,0.896666666667
kernel k-groups,110,0.9
k-means,120,0.943333333333
gmm,120,0.926666666667
spectral clustering,120,0.936666666667
kernel k-means,120,0.936666666667
kernel k-groups,120,0.943333333333
k-means,130,0.91
gmm,130,0.923333333333
spectral clustering,130,0.876666666667
kernel k-means,130,0.916666666667
kernel k-groups,130,0.913333333333
k-means,140,0.906666666667
gmm,140,0.916666666667
spectral clustering,140,0.91
kernel k-means,140,0.893333333333
kernel k-groups,140,0.903333333333
k-means,150,0.863333333333
gmm,150,0.903333333333
spectral clustering,150,0.703333333333
kernel k-means,150,0.85
kernel k-groups,150,0.85
k-means,160,0.916666666667
gmm,160,0.93
spectral clustering,160,0.913333333333
kernel k-means,160,0.883333333333
kernel k-groups,160,0.9
k-means,170,0.906666666667
gmm,170,0.906666666667
spectral clustering,170,0.63
kernel k-means,170,0.896666666667
kernel k-groups,170,0.906666666667
k-means,180,0.643333333333
gmm,180,0.913333333333
spectral clustering,180,0.61
kernel k-means,180,0.633333333333
kernel k-groups,180,0.636666666667
k-means,190,0.88
gmm,190,0.916666666667
spectral clustering,190,0.806666666667
kernel k-means,190,0.65
kernel k-groups,190,0.65
k-means,200,0.883333333333
gmm,200,0.916666666667
spectral clustering,200,0.896666666667
kernel k-means,200,0.866666666667
kernel k-groups,200,0.873333333333
k-means,210,0.58
gmm,210,0.943333333333
spectral clustering,210,0.606666666667
kernel k-means,210,0.553333333333
kernel k-groups,210,0.55
k-means,220,0.733333333333
gmm,220,0.893333333333
spectral clustering,220,0.626666666667
kernel k-means,220,0.706666666667
kernel k-groups,220,0.706666666667
k-means,230,0.613333333333
gmm,230,0.903333333333
spectral clustering,230,0.533333333333
kernel k-means,230,0.596666666667
kernel k-groups,230,0.543333333333
k-means,240,0.563333333333
gmm,240,0.916666666667
spectral clustering,240,0.823333333333
kernel k-means,240,0.563333333333
kernel k-groups,240,0.516666666667
k-means,0,0.896666666667
gmm,0,0.89
spectral clustering,0,0.886666666667
kernel k-means,0,0.9
kernel k-groups,0,0.896666666667
k-means,10,0.853333333333
gmm,10,0.856666666667
spectral clustering,10,0.826666666667
kernel k-means,10,0.853333333333
kernel k-groups,10,0.85
k-means,20,0.866666666667
gmm,20,0.876666666667
spectral clustering,20,0.846666666667
kernel k-means,20,0.876666666667
kernel k-groups,20,0.873333333333
k-means,30,0.876666666667
gmm,30,0.873333333333
spectral clustering,30,0.843333333333
kernel k-means,30,0.88
kernel k-groups,30,0.89
k-means,40,0.903333333333
gmm,40,0.873333333333
spectral clustering,40,0.86
kernel k-means,40,0.906666666667
kernel k-groups,40,0.903333333333
k-means,50,0.906666666667
gmm,50,0.893333333333
spectral clustering,50,0.893333333333
kernel k-means,50,0.896666666667
kernel k-groups,50,0.893333333333
k-means,60,0.91
gmm,60,0.886666666667
spectral clustering,60,0.896666666667
kernel k-means,60,0.913333333333
kernel k-groups,60,0.913333333333
k-means,70,0.886666666667
gmm,70,0.873333333333
spectral clustering,70,0.846666666667
kernel k-means,70,0.85
kernel k-groups,70,0.876666666667
k-means,80,0.896666666667
gmm,80,0.913333333333
spectral clustering,80,0.9
kernel k-means,80,0.893333333333
kernel k-groups,80,0.896666666667
k-means,90,0.923333333333
gmm,90,0.913333333333
spectral clustering,90,0.91
kernel k-means,90,0.92
kernel k-groups,90,0.92
k-means,100,0.92
gmm,100,0.933333333333
spectral clustering,100,0.913333333333
kernel k-means,100,0.916666666667
kernel k-groups,100,0.913333333333
k-means,110,0.92
gmm,110,0.923333333333
spectral clustering,110,0.903333333333
kernel k-means,110,0.913333333333
kernel k-groups,110,0.916666666667
k-means,120,0.916666666667
gmm,120,0.913333333333
spectral clustering,120,0.896666666667
kernel k-means,120,0.916666666667
kernel k-groups,120,0.92
k-means,130,0.896666666667
gmm,130,0.896666666667
spectral clustering,130,0.686666666667
kernel k-means,130,0.793333333333
kernel k-groups,130,0.79
k-means,140,0.876666666667
gmm,140,0.896666666667
spectral clustering,140,0.816666666667
kernel k-means,140,0.826666666667
kernel k-groups,140,0.856666666667
k-means,150,0.9
gmm,150,0.923333333333
spectral clustering,150,0.886666666667
kernel k-means,150,0.89
kernel k-groups,150,0.89
k-means,160,0.706666666667
gmm,160,0.91
spectral clustering,160,0.793333333333
kernel k-means,160,0.866666666667
kernel k-groups,160,0.723333333333
k-means,170,0.91
gmm,170,0.933333333333
spectral clustering,170,0.636666666667
kernel k-means,170,0.91
kernel k-groups,170,0.82
k-means,180,0.896666666667
gmm,180,0.926666666667
spectral clustering,180,0.9
kernel k-means,180,0.89
kernel k-groups,180,0.89
k-means,190,0.923333333333
gmm,190,0.94
spectral clustering,190,0.843333333333
kernel k-means,190,0.6
kernel k-groups,190,0.526666666667
k-means,200,0.756666666667
gmm,200,0.92
spectral clustering,200,0.696666666667
kernel k-means,200,0.696666666667
kernel k-groups,200,0.7
k-means,210,0.56
gmm,210,0.793333333333
spectral clustering,210,0.52
kernel k-means,210,0.646666666667
kernel k-groups,210,0.75
k-means,220,0.523333333333
gmm,220,0.833333333333
spectral clustering,220,0.52
kernel k-means,220,0.503333333333
kernel k-groups,220,0.543333333333
k-means,230,0.606666666667
gmm,230,0.9
spectral clustering,230,0.693333333333
kernel k-means,230,0.593333333333
kernel k-groups,230,0.596666666667
k-means,240,0.77
gmm,240,0.94
spectral clustering,240,0.666666666667
kernel k-means,240,0.75
kernel k-groups,240,0.75
k-means,0,0.876666666667
gmm,0,0.863333333333
spectral clustering,0,0.873333333333
kernel k-means,0,0.876666666667
kernel k-groups,0,0.876666666667
k-means,10,0.886666666667
gmm,10,0.866666666667
spectral clustering,10,0.856666666667
kernel k-means,10,0.886666666667
kernel k-groups,10,0.883333333333
k-means,20,0.89
gmm,20,0.883333333333
spectral clustering,20,0.843333333333
kernel k-means,20,0.903333333333
kernel k-groups,20,0.906666666667
k-means,30,0.903333333333
gmm,30,0.886666666667
spectral clustering,30,0.88
kernel k-means,30,0.903333333333
kernel k-groups,30,0.906666666667
k-means,40,0.91
gmm,40,0.916666666667
spectral clustering,40,0.896666666667
kernel k-means,40,0.913333333333
kernel k-groups,40,0.913333333333
k-means,50,0.896666666667
gmm,50,0.91
spectral clustering,50,0.886666666667
kernel k-means,50,0.893333333333
kernel k-groups,50,0.893333333333
k-means,60,0.93
gmm,60,0.92
spectral clustering,60,0.91
kernel k-means,60,0.926666666667
kernel k-groups,60,0.926666666667
k-means,70,0.88
gmm,70,0.886666666667
spectral clustering,70,0.853333333333
kernel k-means,70,0.883333333333
kernel k-groups,70,0.883333333333
k-means,80,0.923333333333
gmm,80,0.93
spectral clustering,80,0.896666666667
kernel k-means,80,0.923333333333
kernel k-groups,80,0.926666666667
k-means,90,0.91
gmm,90,0.913333333333
spectral clustering,90,0.896666666667
kernel k-means,90,0.91
kernel k-groups,90,0.91
k-means,100,0.926666666667
gmm,100,0.923333333333
spectral clustering,100,0.91
kernel k-means,100,0.93
kernel k-groups,100,0.93
k-means,110,0.903333333333
gmm,110,0.91
spectral clustering,110,0.89
kernel k-means,110,0.906666666667
kernel k-groups,110,0.906666666667
k-means,120,0.936666666667
gmm,120,0.94
spectral clustering,120,0.933333333333
kernel k-means,120,0.933333333333
kernel k-groups,120,0.936666666667
k-means,130,0.933333333333
gmm,130,0.92
spectral clustering,130,0.863333333333
kernel k-means,130,0.933333333333
kernel k-groups,130,0.94
k-means,140,0.88
gmm,140,0.936666666667
spectral clustering,140,0.856666666667
kernel k-means,140,0.87
kernel k-groups,140,0.9
k-means,150,0.896666666667
gmm,150,0.923333333333
spectral clustering,150,0.746666666667
kernel k-means,150,0.893333333333
kernel k-groups,150,0.896666666667
k-means,160,0.916666666667
gmm,160,0.92
spectral clustering,160,0.78
kernel k-means,160,0.916666666667
kernel k-groups,160,0.893333333333
k-means,170,0.9
gmm,170,0.913333333333
spectral clustering,170,0.856666666667
kernel k-means,170,0.893333333333
kernel k-groups,170,0.893333333333
k-means,180,0.896666666667
gmm,180,0.92
spectral clustering,180,0.696666666667
kernel k-means,180,0.886666666667
kernel k-groups,180,0.886666666667
k-means,190,0.833333333333
gmm,190,0.88
spectral clustering,190,0.58
kernel k-means,190,0.756666666667
kernel k-groups,190,0.736666666667
k-means,200,0.896666666667
gmm,200,0.933333333333
spectral clustering,200,0.826666666667
kernel k-means,200,0.646666666667
kernel k-groups,200,0.653333333333
k-means,210,0.716666666667
gmm,210,0.94
spectral clustering,210,0.68
kernel k-means,210,0.716666666667
kernel k-groups,210,0.72
k-means,220,0.823333333333
gmm,220,0.916666666667
spectral clustering,220,0.59
kernel k-means,220,0.63
kernel k-groups,220,0.71
k-means,230,0.67
gmm,230,0.91
spectral clustering,230,0.546666666667
kernel k-means,230,0.7
kernel k-groups,230,0.523333333333
k-means,240,0.503333333333
gmm,240,0.84
spectral clustering,240,0.58
kernel k-means,240,0.52
kernel k-groups,240,0.513333333333
